"target","flakeref","pintype","vuln_id","url","package","severity","version_local","version_nixpkgs","version_upstream","package_repology","sortcol","whitelist","whitelist_comment","classify","nixpkgs_pr"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-25629","https://nvd.nist.gov/vuln/detail/CVE-2024-25629","c-ares","4.4","1.19.1","1.27.0","1.28.1","c-ares","2024A0000025629","False","","err_not_vulnerable_based_on_repology","https://github.com/NixOS/nixpkgs/pull/291030 
https://github.com/NixOS/nixpkgs/pull/291034"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-25062","https://nvd.nist.gov/vuln/detail/CVE-2024-25062","libxml2","7.5","2.11.5","2.12.6","2.12.6","libxml2","2024A0000025062","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/286300 
https://github.com/NixOS/nixpkgs/pull/296300 
https://github.com/NixOS/nixpkgs/pull/303417"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-24806","https://nvd.nist.gov/vuln/detail/CVE-2024-24806","libuv","7.3","1.46.0","1.48.0","1.48.0","libuv","2024A0000024806","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/287226"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-24577","https://nvd.nist.gov/vuln/detail/CVE-2024-24577","libgit2","9.8","1.7.1","1.7.2","1.8.0","libgit2","2024A0000024577","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/286911 
https://github.com/NixOS/nixpkgs/pull/287829 
https://github.com/NixOS/nixpkgs/pull/287841"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-24575","https://nvd.nist.gov/vuln/detail/CVE-2024-24575","libgit2","7.5","1.7.1","1.7.2","1.8.0","libgit2","2024A0000024575","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/286911 
https://github.com/NixOS/nixpkgs/pull/287829 
https://github.com/NixOS/nixpkgs/pull/287841"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-24474","https://nvd.nist.gov/vuln/detail/CVE-2024-24474","qemu","","8.1.3","8.2.2","9.0.0","qemu","2024A0000024474","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-22862","https://nvd.nist.gov/vuln/detail/CVE-2024-22862","ffmpeg","9.8","6.0","7.0","7.0","ffmpeg","2024A0000022862","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/301855"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-22862","https://nvd.nist.gov/vuln/detail/CVE-2024-22862","ffmpeg","9.8","4.4.4","","","","2024A0000022862","False","","err_missing_repology_version",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-22861","https://nvd.nist.gov/vuln/detail/CVE-2024-22861","ffmpeg","7.5","6.0","7.0","7.0","ffmpeg","2024A0000022861","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/301855"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-22861","https://nvd.nist.gov/vuln/detail/CVE-2024-22861","ffmpeg","7.5","4.4.4","","","","2024A0000022861","False","","err_missing_repology_version",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-22860","https://nvd.nist.gov/vuln/detail/CVE-2024-22860","ffmpeg","9.8","6.0","7.0","7.0","ffmpeg","2024A0000022860","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/301855"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-22860","https://nvd.nist.gov/vuln/detail/CVE-2024-22860","ffmpeg","9.8","4.4.4","","","","2024A0000022860","False","","err_missing_repology_version",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-22667","https://nvd.nist.gov/vuln/detail/CVE-2024-22667","vim","7.8","9.0.2048","9.1.0200","9.1.0368","vim","2024A0000022667","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/298863"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-22365","https://nvd.nist.gov/vuln/detail/CVE-2024-22365","linux-pam","5.5","1.5.2","","","","2024A0000022365","False","","err_missing_repology_version","https://github.com/NixOS/nixpkgs/pull/282136"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-21886","https://nvd.nist.gov/vuln/detail/CVE-2024-21886","xwayland","7.8","23.2.3","23.2.6","23.2.6","xwayland","2024A0000021886","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-21886","https://nvd.nist.gov/vuln/detail/CVE-2024-21886","xorg-server","7.8","21.1.9","21.1.13","21.1.13","xorg-server","2024A0000021886","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-21885","https://nvd.nist.gov/vuln/detail/CVE-2024-21885","xwayland","7.8","23.2.3","23.2.6","23.2.6","xwayland","2024A0000021885","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-21885","https://nvd.nist.gov/vuln/detail/CVE-2024-21885","xorg-server","7.8","21.1.9","21.1.13","21.1.13","xorg-server","2024A0000021885","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-1580","https://nvd.nist.gov/vuln/detail/CVE-2024-1580","dav1d","5.9","1.2.1","1.4.1","1.4.1","dav1d","2024A0000001580","False","","err_not_vulnerable_based_on_repology","https://github.com/NixOS/nixpkgs/pull/288951 
https://github.com/NixOS/nixpkgs/pull/290956 
https://github.com/NixOS/nixpkgs/pull/304890 
https://github.com/NixOS/nixpkgs/pull/305271"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-0985","https://nvd.nist.gov/vuln/detail/CVE-2024-0985","postgresql","8.0","15.5","16.2","16.2","postgresql","2024A0000000985","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/287353"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-0727","https://nvd.nist.gov/vuln/detail/CVE-2024-0727","openssl","5.5","3.0.12","3.2.0","3.2.0","ruby:openssl","2024A0000000727","False","","err_not_vulnerable_based_on_repology","https://github.com/NixOS/nixpkgs/pull/285019 
https://github.com/NixOS/nixpkgs/pull/285027"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-0684","https://nvd.nist.gov/vuln/detail/CVE-2024-0684","coreutils","5.5","9.3","9.5","9.5","coreutils","2024A0000000684","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/299945 
https://github.com/NixOS/nixpkgs/pull/300310"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-0567","https://nvd.nist.gov/vuln/detail/CVE-2024-0567","gnutls","7.5","3.8.2","3.8.4","3.8.5","gnutls","2024A0000000567","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/281471 
https://github.com/NixOS/nixpkgs/pull/297657"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-0553","https://nvd.nist.gov/vuln/detail/CVE-2024-0553","gnutls","7.5","3.8.2","3.8.4","3.8.5","gnutls","2024A0000000553","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/281471 
https://github.com/NixOS/nixpkgs/pull/297657"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-0409","https://nvd.nist.gov/vuln/detail/CVE-2024-0409","xwayland","7.8","23.2.3","23.2.6","23.2.6","xwayland","2024A0000000409","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-0409","https://nvd.nist.gov/vuln/detail/CVE-2024-0409","xorg-server","7.8","21.1.9","21.1.13","21.1.13","xorg-server","2024A0000000409","False","","fix_update_to_version_nixpkgs",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-0408","https://nvd.nist.gov/vuln/detail/CVE-2024-0408","xwayland","5.5","23.2.3","23.2.6","23.2.6","xwayland","2024A0000000408","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-0408","https://nvd.nist.gov/vuln/detail/CVE-2024-0408","xorg-server","5.5","21.1.9","21.1.13","21.1.13","xorg-server","2024A0000000408","False","","fix_update_to_version_nixpkgs",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-0229","https://nvd.nist.gov/vuln/detail/CVE-2024-0229","xwayland","7.8","23.2.3","23.2.6","23.2.6","xwayland","2024A0000000229","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2024-0229","https://nvd.nist.gov/vuln/detail/CVE-2024-0229","xorg-server","7.8","21.1.9","21.1.13","21.1.13","xorg-server","2024A0000000229","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","GHSA-gmwp-3pwc-3j3g","https://osv.dev/GHSA-gmwp-3pwc-3j3g","mockery","","0.3.5","0.3.5","0.3.5","haskell:mockery","2023A1690502400","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","GHSA-vjrq-cg9x-rfjp","https://osv.dev/GHSA-vjrq-cg9x-rfjp","cookie","","0.4.6","0.5.0","0.5.0","haskell:cookie","2023A1686614400","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","GHSA-9cp3-fh5x-xfcj","https://osv.dev/GHSA-9cp3-fh5x-xfcj","charset","","0.3.10","0.3.10","0.3.10","haskell:charset","2023A1680220800","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-52356","https://nvd.nist.gov/vuln/detail/CVE-2023-52356","libtiff","7.5","4.6.0","4.6.0","4.6.0","tiff","2023A0000052356","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-52355","https://nvd.nist.gov/vuln/detail/CVE-2023-52355","libtiff","7.5","4.6.0","4.6.0","4.6.0","tiff","2023A0000052355","False","","fix_not_available",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-51385","https://nvd.nist.gov/vuln/detail/CVE-2023-51385","openssh","6.5","9.5p1","9.7p1","9.7p1","openssh","2023A0000051385","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/295129 
https://github.com/NixOS/nixpkgs/pull/295133 
https://github.com/NixOS/nixpkgs/pull/295184 
https://github.com/NixOS/nixpkgs/pull/300671"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-51384","https://nvd.nist.gov/vuln/detail/CVE-2023-51384","openssh","5.5","9.5p1","9.7p1","9.7p1","openssh","2023A0000051384","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/295129 
https://github.com/NixOS/nixpkgs/pull/295133 
https://github.com/NixOS/nixpkgs/pull/295184 
https://github.com/NixOS/nixpkgs/pull/300671"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-51258","https://nvd.nist.gov/vuln/detail/CVE-2023-51258","yasm","5.5","1.3.0","1.3.0","1.3.0","yasm","2023A0000051258","False","","fix_not_available",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-50387","https://nvd.nist.gov/vuln/detail/CVE-2023-50387","unbound","7.5","1.18.0","1.19.3","1.19.3","unbound","2023A0000050387","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/288564 
https://github.com/NixOS/nixpkgs/pull/288652 
https://github.com/NixOS/nixpkgs/pull/288662 
https://github.com/NixOS/nixpkgs/pull/288666 
https://github.com/NixOS/nixpkgs/pull/288792"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-50387","https://nvd.nist.gov/vuln/detail/CVE-2023-50387","dnsmasq","7.5","2.89","2.90","2.90","dnsmasq","2023A0000050387","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/288564 
https://github.com/NixOS/nixpkgs/pull/288652 
https://github.com/NixOS/nixpkgs/pull/288662 
https://github.com/NixOS/nixpkgs/pull/288666 
https://github.com/NixOS/nixpkgs/pull/288792"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-50387","https://nvd.nist.gov/vuln/detail/CVE-2023-50387","bind","7.5","9.18.19","9.18.25","9.18.26","bind","2023A0000050387","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/288564 
https://github.com/NixOS/nixpkgs/pull/288652 
https://github.com/NixOS/nixpkgs/pull/288662 
https://github.com/NixOS/nixpkgs/pull/288666 
https://github.com/NixOS/nixpkgs/pull/288792"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-50268","https://nvd.nist.gov/vuln/detail/CVE-2023-50268","jq","5.5","1.7","1.7.1","1.7.1","jq","2023A0000050268","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-50246","https://nvd.nist.gov/vuln/detail/CVE-2023-50246","jq","5.5","1.7","1.7.1","1.7.1","jq","2023A0000050246","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-49292","https://nvd.nist.gov/vuln/detail/CVE-2023-49292","go","4.8","1.21.4","1.22.2","1.22.2","go","2023A0000049292","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-49292","https://nvd.nist.gov/vuln/detail/CVE-2023-49292","go","4.8","1.21.0-linux-amd64-bootstrap","1.22.2","1.22.2","go","2023A0000049292","False","","err_not_vulnerable_based_on_repology",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-48795","https://nvd.nist.gov/vuln/detail/CVE-2023-48795","openssh","5.9","9.5p1","9.7p1","9.7p1","openssh","2023A0000048795","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/275641 
https://github.com/NixOS/nixpkgs/pull/294783 
https://github.com/NixOS/nixpkgs/pull/295142 
https://github.com/NixOS/nixpkgs/pull/304468 
https://github.com/NixOS/nixpkgs/pull/304884"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-48795","https://nvd.nist.gov/vuln/detail/CVE-2023-48795","libssh2","5.9","1.11.0","1.11.0","1.11.0","libssh2","2023A0000048795","False","","fix_not_available","https://github.com/NixOS/nixpkgs/pull/275641 
https://github.com/NixOS/nixpkgs/pull/294783 
https://github.com/NixOS/nixpkgs/pull/295142 
https://github.com/NixOS/nixpkgs/pull/304468 
https://github.com/NixOS/nixpkgs/pull/304884"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-48795","https://nvd.nist.gov/vuln/detail/CVE-2023-48795","libssh","5.9","0.10.5","0.10.6","0.10.6","libssh","2023A0000048795","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/275641 
https://github.com/NixOS/nixpkgs/pull/294783 
https://github.com/NixOS/nixpkgs/pull/295142 
https://github.com/NixOS/nixpkgs/pull/304468 
https://github.com/NixOS/nixpkgs/pull/304884"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-48706","https://nvd.nist.gov/vuln/detail/CVE-2023-48706","vim","4.7","9.0.2048","9.1.0200","9.1.0368","vim","2023A0000048706","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/298863"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-48237","https://nvd.nist.gov/vuln/detail/CVE-2023-48237","vim","4.3","9.0.2048","9.1.0200","9.1.0368","vim","2023A0000048237","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/298863"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-48236","https://nvd.nist.gov/vuln/detail/CVE-2023-48236","vim","4.3","9.0.2048","9.1.0200","9.1.0368","vim","2023A0000048236","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/298863"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-48235","https://nvd.nist.gov/vuln/detail/CVE-2023-48235","vim","4.3","9.0.2048","9.1.0200","9.1.0368","vim","2023A0000048235","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/298863"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-48234","https://nvd.nist.gov/vuln/detail/CVE-2023-48234","vim","4.3","9.0.2048","9.1.0200","9.1.0368","vim","2023A0000048234","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/298863"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-48233","https://nvd.nist.gov/vuln/detail/CVE-2023-48233","vim","4.3","9.0.2048","9.1.0200","9.1.0368","vim","2023A0000048233","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/298863"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-48232","https://nvd.nist.gov/vuln/detail/CVE-2023-48232","vim","4.3","9.0.2048","9.1.0200","9.1.0368","vim","2023A0000048232","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/298863"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-48231","https://nvd.nist.gov/vuln/detail/CVE-2023-48231","vim","4.3","9.0.2048","9.1.0200","9.1.0368","vim","2023A0000048231","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/298863"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-48161","https://nvd.nist.gov/vuln/detail/CVE-2023-48161","giflib","7.1","5.2.1","5.2.2","5.2.2","giflib","2023A0000048161","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/292662 
https://github.com/NixOS/nixpkgs/pull/294737"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-47471","https://nvd.nist.gov/vuln/detail/CVE-2023-47471","libde265","6.5","1.0.12","1.0.15","1.0.15","libde265","2023A0000047471","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/275720 
https://github.com/NixOS/nixpkgs/pull/276798 
https://github.com/NixOS/nixpkgs/pull/276799"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-47470","https://nvd.nist.gov/vuln/detail/CVE-2023-47470","ffmpeg","7.8","6.0","7.0","7.0","ffmpeg","2023A0000047470","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/301855"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-47470","https://nvd.nist.gov/vuln/detail/CVE-2023-47470","ffmpeg","7.8","4.4.4","","","","2023A0000047470","False","","err_missing_repology_version",""
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-47100","https://nvd.nist.gov/vuln/detail/CVE-2023-47100","perl","9.8","5.38.0-env","5.38.2","5.38.2","perl","2023A0000047100","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/269996 
https://github.com/NixOS/nixpkgs/pull/271223"
"packages.x86_64-linux.lenovo-x1-carbon-gen11-release","github:tiiuae/ghaf?ref=ghaf-24.03","current","CVE-2023-47100","https://nvd.nist.gov/vuln/detail/CVE-2023-47100","perl","9.8","5.38.0","5.38.2","5.38.2","perl","2023A0000047100","False","","fix_update_to_version_nixpkgs","https://github.com/NixOS/nixpkgs/pull/269996 
https://github.com/NixOS/nixpkgs/pull/271223"
